Gene	ExpA	ExpB	FoldChange	log2FC	ExpFreqA	ExpFreqB	TotalA	TotalB	ExpFractionA	ExpFractionB	fishers.pval	wilcoxon.pval	combined.pval	adjusted.pval
PLEKHA4	0.317203503103903	1.10748089208106	0.286418939931188	-1.80380119850957	138	224	3130	3130	0.0440894568690096	0.0715654952076677	3.80171921261243e-06	1.27954903761821e-06	1.31579778130153e-10	2.27449793297607e-10
ATG2A	3.52870410806969	3.18769855884747	1.10697546926944	0.14662325215067	562	419	3130	3130	0.179552715654952	0.133865814696486	7.64991239267157e-07	6.40561492815604e-06	1.3251098281271e-10	2.29023322938652e-10
RP11-927P21.1	0.267586909588034	0.629517571297233	0.425066625283586	-1.23423910673615	153	243	3130	3130	0.0488817891373802	0.0776357827476038	3.50669409766948e-06	1.4209482112762e-06	1.34661114281813e-10	2.32702736785286e-10
NAA40	2.90334006316347	4.18161520415338	0.694310672172738	-0.52634674777207	514	652	3130	3130	0.164217252396166	0.208306709265176	8.52113514667175e-06	5.87792433258282e-07	1.35333223219809e-10	2.33827278054866e-10
POLR2J	14.4237645239509	12.0358160509259	1.19840353682053	0.261113786707957	1831	1626	3130	3130	0.584984025559105	0.519488817891374	2.13758949609989e-07	2.40866208490509e-05	1.38975935713916e-10	2.40083231324024e-10
ZNF429	3.47610447944392	5.90238282731214	0.588932399192903	-0.763826051572374	676	813	3130	3130	0.215974440894569	0.259744408945687	5.36299658780413e-05	9.62929125392204e-08	1.39377618966716e-10	2.40739162338944e-10
CCDC167	5.57595491584121	4.10428761502464	1.35856826783513	0.44208706257322	675	520	3130	3130	0.215654952076677	0.166134185303514	7.12104420458761e-07	7.31885894361333e-06	1.40614650579885e-10	2.42837509337406e-10
WIPF1	8.54436893119571	10.7948696935214	0.791521266470098	-0.337299981898529	1363	1518	3130	3130	0.435463258785942	0.484984025559105	9.38558033624393e-05	5.61355612072159e-08	1.42091476067295e-10	2.45349246406057e-10
RP4-706G24.1	0.173824743181398	0.0461649276611847	3.7652987232459	1.91276432690237	61	19	3130	3130	0.0194888178913738	0.0060702875399361	2.37023135994813e-06	2.23185521480846e-06	1.42646266468612e-10	2.46268365115867e-10
TOPBP1	2.96642355691569	2.6952201769427	1.10062383114118	0.138321471920004	615	469	3130	3130	0.196485623003195	0.149840255591054	1.2400449862001e-06	4.27059896016616e-06	1.42794826063885e-10	2.46447123356475e-10
